,Postal Code,Latitude,Longitude
159,506955,1.36268261792852,103.973239888469
160,506956,1.37837537785592,103.977129603714
161,506957,1.36279132870911,103.972864367212
162,506958,1.36275934607422,103.972766705857
163,506959,1.3630234235956,103.971454132031
164,506960,1.3853536404384,103.974350748477
165,506961,1.38015842187111,103.962983685437
166,506962,1.37995108105275,103.962988135762
167,506966,1.36014116950602,103.971103505448
168,506967,1.35562170811356,103.974688588475
169,506968,1.35866557661503,103.970054202183
170,506969,1.35817565889842,103.973191628726
171,506977,1.35455664179392,103.971560339949
172,506978,1.35803391109405,103.971332451878
173,506979,1.35803391109405,103.971332451878
174,506980,1.35803391109405,103.971332451878
175,506981,1.35803391109405,103.971332451878
176,506982,1.35803391109405,103.971332451878
177,506983,1.35674102787389,103.973586641893
178,506984,1.35674102787389,103.973586641893
179,506985,1.35674102787389,103.973586641893
180,506986,1.35674102787389,103.973586641893
181,506987,1.35674102787389,103.973586641893
182,506995,1.41844644820699,103.971443646032
183,506996,1.3797352379384,103.962239915118
184,506997,1.39105953253251,103.980471633366
185,506998,1.39069228737065,103.980548624374
186,506999,1.35711313999418,103.967158370207
187,507000,1.35698614512811,103.967573216183
188,507001,1.35689726359662,103.9678895947
189,507002,1.35681577362123,103.968371638815
190,507003,1.35670744360892,103.968765599503
191,507004,1.35631977097522,103.968655514356
192,507005,1.35593765480043,103.968540900329
193,507006,1.35556756276378,103.968442367636
194,507007,1.35599952205992,103.96796546853
195,507008,1.35631779643169,103.968057819541
196,507009,1.35941809852708,103.965393923725
197,507010,1.3592743738191,103.965984765475
198,507011,1.35886047079349,103.965822544414
199,507012,1.35883898900628,103.965442105661
200,507013,1.35905320898639,103.96518906183
201,507014,1.37844059495511,103.958385178054
202,507015,1.37851091222929,103.958398146712
203,507016,1.36298325188374,103.973808505874
204,507017,1.36345889894486,103.971141575958
205,507018,1.36333360861076,103.971187156904
206,507020,1.37991478685014,103.960688015779
207,507021,1.3913652815368,103.976437203733
208,507022,1.39136528208427,103.976437203733
209,507023,1.39078218921489,103.976087915518
210,507024,1.39078218921487,103.97608791579
211,507025,1.35917121402077,103.963631516169
212,507026,1.35880965015328,103.962752963686
213,507027,1.35929697958248,103.964407924631
214,507028,1.37797318809984,103.976697268393
215,507029,1.37834985706372,103.95659135188
216,507030,1.36303417422915,103.972995091697
217,507031,1.36302419672847,103.973050822043
218,507032,1.36301417597696,103.973106550753
219,507033,1.36300415248691,103.973162279463
220,507034,1.3629941306381,103.973218005997
221,507035,1.3629838478364,103.973275186506
222,507036,1.36296772555703,103.973364282427
223,507037,1.36295731442811,103.973420498223
224,507038,1.36294731009062,103.973476254401
225,507039,1.36293728686558,103.973531989906
226,507040,1.36292726966323,103.973587694134
227,507041,1.36292621158448,103.973650188799
228,507042,1.36296581056856,103.971541125396
229,507043,1.36290810563846,103.971607892324
230,507044,1.36286571109518,103.971646111728
231,507045,1.36282367486734,103.971684319455
232,507046,1.362781725133,103.971722619386
233,507047,1.36273604571015,103.971757722552
234,507048,1.36267691166799,103.971875698676
235,507049,1.36266227507751,103.971930100144
236,507050,1.36264283291655,103.971983283965
237,507051,1.36262328181055,103.972036443845
238,507052,1.36260353745151,103.972089553941
239,507053,1.36257890343093,103.97214240429
240,507054,1.3625787783555,103.972250599385
241,507055,1.36260342302334,103.972302056223
242,507056,1.36262395971502,103.972354860475
243,507057,1.36264451638812,103.972407660105
244,507058,1.36266493564333,103.972460513579
245,507059,1.36268541019252,103.972513343668
246,507060,1.36270584313285,103.972566179738
247,507061,1.36272654725056,103.972620559025
248,507062,1.36275172533295,103.972706311994
249,507063,1.36237004951738,103.972537132574
250,507064,1.36238984875276,103.972590235139
251,507065,1.36240983795763,103.972643324388
252,507066,1.36242979595698,103.972696393783
253,507067,1.36245015059574,103.972749411797
254,507068,1.36249458590407,103.972846154027
255,507069,1.36252129094371,103.972897542991
256,507070,1.36254757149023,103.972947791531
257,507071,1.3625736387927,103.972998136068
258,507072,1.36259958592935,103.973048416956
259,507073,1.36262571236252,103.973098643187
260,507074,1.3626517457313,103.973148772047
261,507076,1.38484254289958,103.973621722631
262,507077,1.38509823329939,103.973973462254
263,507078,1.3595582159384,103.968311648714
264,507079,1.35887799120341,103.96852443877
265,507080,1.35812569695438,103.969230702866
266,507081,1.35756600828425,103.96907867292
267,507082,1.35735941174918,103.9682665243
268,507083,1.35795073360037,103.968139384971
269,507084,1.35780228728284,103.968680342034
270,507085,1.35826155321175,103.968804132106
271,507086,1.3584100466436,103.968263254102
272,507087,1.36795752087914,103.973541839424
273,507088,1.36795610675041,103.973542335158
274,507089,1.36795610675041,103.973542335158
275,507090,1.36795610675041,103.973542335158
276,507091,1.36795610675041,103.973542335158
277,507092,1.36795610675041,103.973542335158
278,507093,1.37983623403592,103.984831040856
279,507094,1.37891822210423,103.959332211398
280,507095,1.37897639424026,103.959348595782
281,507096,1.36039788562934,103.968859121498
282,507097,1.376685141265,103.976620660324
283,507098,1.37746358448028,103.976151134549
284,507099,1.37525347717028,103.975244836013
285,507100,1.37520132605358,103.974818238106
286,507101,1.37587617333528,103.974598762802
287,507102,1.37605973844668,103.975885449387
288,507103,1.37615104253357,103.975110077754
289,507104,1.3612211106339,103.967171791866
290,507105,1.36118733335944,103.967227513008
291,507106,1.36094401915074,103.966924029124
292,507107,1.36115857637147,103.96727270754
293,507108,1.36090941888214,103.96697773541
294,507109,1.36112435059281,103.967325838886
295,507110,1.36087686166555,103.967072191363
296,507111,1.36109527688762,103.967371168026
297,507112,1.3608488262893,103.967111573774
298,507113,1.36106105603436,103.967424296649
299,507114,1.36081544480474,103.967162907392
300,507115,1.36103197000984,103.967469621707
301,507116,1.3607874710296,103.96720696428
302,507117,1.36099776749432,103.967522757128
303,507118,1.36075440076628,103.967258483401
304,507119,1.36096713339427,103.967575091771
305,507120,1.3607261105656,103.967302355869
306,507121,1.36091075994886,103.967662359395
307,507122,1.3606930301731,103.967353861932
308,507123,1.36087608708456,103.967711919097
309,507124,1.36066597673226,103.967397023516
310,507125,1.36085515779088,103.967770699592
311,507126,1.36060535898658,103.96749570171
312,507127,1.36081276267631,103.967810359704
313,507128,1.36057139909904,103.967542141869
314,507129,1.36077856809143,103.967863511978
315,507130,1.3605438361739,103.967586479451
316,507131,1.36074943716939,103.967908803569
317,507132,1.36051003451806,103.967637519569
318,507133,1.36071525243657,103.967961962096
319,507134,1.36048139037867,103.967681337884
320,507135,1.36068609934149,103.968007237636
321,507136,1.36044867130178,103.967732908414
322,507137,1.36065187820109,103.968060383919
323,507138,1.36042113547176,103.967777268024
324,507139,1.36061228596252,103.968107343778
325,507140,1.36038730698713,103.967828298615
326,507141,1.36050189805196,103.968296576483
327,507142,1.36035979141166,103.967872659855
328,507143,1.3604726789598,103.968342243931
329,507144,1.36032594294364,103.967923675212
330,507145,1.36044063047968,103.968394410119
331,507146,1.36029728038623,103.967968800642
332,507147,1.36041322191943,103.96843884452
333,507148,1.36023618933063,103.968062719448
334,507149,1.36038115427622,103.968491009616
335,507150,1.36019653325159,103.968101032594
336,507151,1.36035376679086,103.968535460063
337,507152,1.36017939560996,103.968156317555
338,507153,1.36032169230357,103.968587606389
339,507154,1.36015432973383,103.968199323932
340,507155,1.36029430591176,103.968632052754
341,507156,1.36012276895439,103.968248285162
342,507157,1.36026428505013,103.968682615196
343,507158,1.36009771293045,103.968291303505
344,507159,1.36015617992021,103.968757404557
345,507160,1.36006613955825,103.968340254397
346,507161,1.36010534399313,103.968767914733
347,507162,1.36003862751998,103.968384845717
348,507163,1.36004523798754,103.968780927126
349,507164,1.35991227838895,103.968455473907
350,507165,1.35999384666083,103.968791387227
351,507166,1.35986005951395,103.96846694382
352,507167,1.35993350770114,103.968804541578
353,507168,1.35980228372871,103.96848105405
354,507169,1.35988234469384,103.968814525186
355,507170,1.35976215449555,103.968842061892
356,507171,1.35970973449895,103.968852248052
357,507172,1.35965282162951,103.968864347864
358,507173,1.35960271409437,103.968870170006
359,507174,1.35954625377021,103.968885943439
360,507175,1.35949716732668,103.968895355193
361,507176,1.35943990572249,103.968907453896
362,507177,1.35938798025313,103.968919525428
363,507178,1.36373855926596,103.967524977973
364,507179,1.36376754067642,103.967480612128
365,507180,1.36380501178192,103.967438121766
366,507181,1.36383535190215,103.967395449599
367,507182,1.36387568007701,103.967355546445
368,507183,1.3639123411199,103.96731950381
369,507184,1.36395105747895,103.967281031983
370,507185,1.36401503640431,103.967216233563
371,507186,1.36405327005572,103.967179845327
372,507187,1.36409351173192,103.967139877158
373,507188,1.36413006657384,103.967103659901
374,507189,1.36417039474502,103.967063751025
375,507190,1.36421903100432,103.967037710753
376,507191,1.36424728186165,103.966987632776
377,507192,1.36428383889123,103.966951421498
378,507193,1.36432416569153,103.966911514793
379,507194,1.3643602938408,103.966874249303
380,507195,1.36459297469082,103.966740457488
381,507196,1.36455531279128,103.966704700668
382,507197,1.36451597812544,103.96666383411
383,507198,1.36447954066017,103.966627503487
384,507199,1.36443936860117,103.966587445748
385,507200,1.36377245271448,103.966988247901
386,507201,1.36440293524027,103.966551118662
387,507202,1.36380940228611,103.966951843004
388,507203,1.36436275907347,103.966511065005
389,507204,1.36384970198748,103.966911915906
390,507205,1.36432633091276,103.966474725684
391,507206,1.36388627927098,103.966875717416
392,507207,1.36428615939769,103.966434675565
393,507208,1.36392660004853,103.966835792765
394,507209,1.36424950789038,103.966397972871
395,507210,1.36396315762174,103.966799605967
396,507211,1.36418436846176,103.966333054457
397,507212,1.36400346799607,103.966759687296
398,507213,1.36414755352602,103.966296504337
399,507214,1.36404002912751,103.966723488529
400,507215,1.36410739131464,103.966256446337
401,507216,1.36401622504824,103.966621498287
402,507217,1.36407094973618,103.966220110014
403,507218,1.3641045712401,103.966631739846
404,507219,1.36403076836177,103.966180056095
405,507220,1.36395875624104,103.966579452535
406,507221,1.36399433855232,103.966143720863
407,507222,1.36396500334979,103.966481248791
408,507223,1.36395375696344,103.966103965285
409,507224,1.3638819874259,103.966502592032
410,507225,1.36391742705856,103.966067742659
411,507226,1.36384554256543,103.9664662723
412,507227,1.36387755310528,103.966027272637
413,507228,1.36380537488213,103.966426211039
414,507229,1.36384088270336,103.965990561251
415,507230,1.36376893029417,103.966389888046
416,507231,1.36377321057179,103.965893237391
417,507232,1.36372876644158,103.966349826243
418,507233,1.36371989185837,103.965869938767
419,507234,1.36369231637725,103.966313508964
420,507235,1.36367969925344,103.965829891931
421,507236,1.36365215799819,103.966273439005
422,507237,1.36364324261048,103.965793580098
423,507238,1.36361534032198,103.96623691038
424,507239,1.36360305547787,103.965753546591
425,507240,1.36355025097947,103.96617199308
426,507241,1.36356660102345,103.965717233129
427,507242,1.36351355950187,103.966135284144
428,507243,1.36352641033115,103.965677193369
429,507244,1.36347339564459,103.966095213103
430,507245,1.3634899605286,103.965640883173
431,507246,1.36343693325656,103.966058914868
432,507247,1.36344977284587,103.96560084124
433,507248,1.36339677459857,103.966018845734
434,507249,1.3634265238829,103.965547687645
435,507250,1.36335995965461,103.965982322829
436,507251,1.36334805632472,103.965499172339
437,507252,1.36335691197275,103.965877665927
438,507253,1.36331123945777,103.965462614628
439,507254,1.36325632575988,103.965878802188
440,507255,1.36327106983873,103.965422555296
441,507256,1.36321548150125,103.96584677785
442,507257,1.36323462714983,103.965386221446
443,507258,1.36317971757196,103.965802415251
444,507259,1.36319445232809,103.965346165923
445,507260,1.36313765984409,103.965745901437
446,507261,1.36315801018523,103.965309832347
447,507262,1.36290657834958,103.964874498337
448,507263,1.36312265768125,103.965265164893
449,507264,1.36294352871416,103.964838061866
450,507265,1.36308585311231,103.965228890591
451,507266,1.36298384891187,103.964798146439
452,507267,1.36304123235314,103.965193389097
453,507268,1.36302063969748,103.964761567441
454,507269,1.3630045698738,103.965156679641
455,507270,1.36225870878897,103.965338748466
456,507271,1.36227622793868,103.965388027673
457,507272,1.36229589372966,103.965441633344
458,507273,1.36231952113932,103.965487222693
459,507274,1.36234686698744,103.965536640875
460,507275,1.36236921218779,103.965583063767
461,507276,1.3623952766472,103.965633323379
462,507277,1.3624189117174,103.965678910828
463,507278,1.36244497863821,103.965729169626
464,507279,1.36246869662361,103.965775183815
465,507280,1.36251196974183,103.965856088084
466,507281,1.36253699154718,103.965901441985
467,507282,1.36256426072857,103.965951081288
468,507283,1.36258897870806,103.965996096018
469,507284,1.36261625171947,103.966045735867
470,507285,1.36264095765192,103.966090766373
471,507286,1.36266823038819,103.966140392625
472,507287,1.36269294042516,103.966185413069
473,507288,1.36272019564044,103.966235038507
474,507289,1.36274502746234,103.966280489229
475,507290,1.36278852557562,103.966361280656
476,507291,1.36281288108763,103.966406971511
477,507292,1.36283939856811,103.966456986112
478,507293,1.3627867498455,103.966543936092
479,507294,1.36288998196598,103.96655236491
480,507295,1.36291404131357,103.96659773645
481,507296,1.36294055824219,103.966647751056
482,507297,1.36296462552669,103.966693110358
483,507298,1.36299114874843,103.966743133669
484,507299,1.36301530798086,103.966788924336
485,507300,1.36304391842406,103.966877903935
486,507301,1.36306877818204,103.966922836008
487,507302,1.36309633065014,103.966972520224
488,507303,1.36312114853518,103.967017272792
489,507304,1.36314870401164,103.967066965985
490,507305,1.36318118771434,103.967107677118
491,507306,1.36321515144306,103.967154046013
492,507307,1.36324625931159,103.967195739184
493,507308,1.36328063612759,103.967241616096
494,507309,1.36330948981579,103.967283215312
495,507310,1.36338229115271,103.967379260902
496,507311,1.36340669611467,103.967426270055
497,507312,1.36342259820053,103.967481883839
498,507313,1.3634382846639,103.967531195889
499,507314,1.36345559896412,103.967586220105
500,507315,1.36346960108671,103.96763668824
501,507316,1.36348693783541,103.967691623794
502,507317,1.36350225445241,103.96774146455
503,507318,1.36352175402032,103.967795251663
504,507319,1.36353788956581,103.967846437668
505,507320,1.36358415523769,103.967938523446
506,507321,1.3636184554605,103.967973468499
507,507322,1.36364952784977,103.968022717768
508,507323,1.36368603319367,103.96805878431
509,507324,1.36371821343688,103.968106929414
510,507325,1.36375493829121,103.968143372115
511,507326,1.36399779976945,103.968132330551
512,507327,1.36402610318617,103.968087437579
513,507328,1.36405701909721,103.96803775604
514,507329,1.36409140144465,103.967999675902
515,507330,1.36412213941091,103.967950301957
516,507331,1.36414968461102,103.96790497731
517,507332,1.36418466846198,103.967859971289
518,507333,1.36421182800689,103.967814028141
519,507334,1.36424925205756,103.967771163534
520,507335,1.36428395277791,103.967732619413
521,507336,1.36435253286535,103.967672912949
522,507337,1.36260246939297,103.965226924279
523,507338,1.3643900570849,103.967635187634
524,507339,1.36261359235559,103.965279179395
525,507340,1.36443035351234,103.967595263532
526,507341,1.36262848083772,103.965335280752
527,507342,1.36446691848814,103.967559060965
528,507343,1.36264176223834,103.96538639912
529,507344,1.36450721327246,103.967519131149
530,507345,1.36266925535708,103.965435794741
531,507346,1.36454378290054,103.96748293266
532,507347,1.36269293121802,103.96548135935
533,507348,1.36458407932643,103.967442999033
534,507349,1.3627190047127,103.965531607818
535,507350,1.36462064703707,103.967406806798
536,507351,1.36274268194004,103.965577177052
537,507352,1.36466094154578,103.96736687344
538,507353,1.36276837684494,103.965627715701
539,507354,1.36469904111209,103.967329756835
540,507355,1.36279831168332,103.965671532656
541,507356,1.36484401057198,103.967185916059
542,507357,1.36283719708731,103.965753605111
543,507358,1.3648808213751,103.967149338709
544,507359,1.36287695895702,103.965791554416
545,507360,1.36492115009561,103.967109425743
546,507361,1.36288930384895,103.965848711459
547,507362,1.36495772738305,103.96707322833
548,507363,1.36291284638896,103.965894360654
549,507364,1.36499805309121,103.967033319985
550,507365,1.36294130223285,103.965943377745
551,507366,1.36503463092521,103.966997121482
552,507367,1.36296603773015,103.965988400371
553,507368,1.36507495964354,103.966957210416
554,507369,1.36299330033882,103.966038045123
555,507370,1.36511164695969,103.966921185438
556,507371,1.3630180311807,103.96608306775
557,507372,1.36515048429338,103.966882905066
558,507373,1.36304528940812,103.966132700265
559,507374,1.36536595123723,103.966719565949
560,507375,1.36307032407242,103.966178051188
561,507376,1.36532728954506,103.966681126271
562,507377,1.36311314002761,103.966259205406
563,507378,1.36529087781354,103.966644774422
564,507379,1.36313726313544,103.966305022179
565,507380,1.36525072765593,103.96660470035
566,507381,1.36316377459406,103.966355059632
567,507382,1.36521432112323,103.966568360469
568,507383,1.36318781450975,103.966400436614
569,507384,1.36517418383012,103.966528274434
570,507385,1.36321431227923,103.966450479508
571,507386,1.36513775293342,103.966491942442
572,507387,1.36323835027654,103.966495861116
573,507388,1.36509761837644,103.966451850154
574,507389,1.36326485789918,103.966545886062
575,507390,1.36506095647067,103.966415118616
576,507391,1.36330928862624,103.966582090362
577,507392,1.3649958247069,103.96635024995
578,507393,1.36331539064876,103.966641305945
579,507394,1.36495901442592,103.96631370716
580,507395,1.36333972890708,103.96668702972
581,507396,1.36491886261888,103.966273638266
582,507397,1.36338266008687,103.966768138542
583,507398,1.36488241720889,103.966237320152
584,507399,1.36340681548394,103.966813961309
585,507400,1.3648422645792,103.966197249357
586,507401,1.36343331105399,103.966864004484
587,507402,1.36480581670416,103.966160932061
588,507403,1.36345735725449,103.966909387187
589,507404,1.36476566489443,103.96612085583
590,507405,1.3634956496507,103.966953280239
591,507406,1.3647292192077,103.966084540984
592,507407,1.36352593301868,103.966995379157
593,507408,1.36468910571534,103.966044528671
594,507409,1.36355759158094,103.967043000388
595,507410,1.36465247828974,103.966007841752
596,507411,1.36358647068607,103.967085374473
597,507412,1.36458741877687,103.965942989975
598,507413,1.36362307773396,103.9671288388
599,507414,1.36455058987799,103.965906384913
600,507415,1.36365229063646,103.967178857654
601,507416,1.36451037373206,103.965866379944
602,507417,1.36383489515251,103.967773897032
603,507418,1.36447395596308,103.965830033286
604,507419,1.36386720579359,103.967732685771
605,507420,1.36443374419569,103.965790021521
606,507421,1.36390217430918,103.967687732243
607,507422,1.36439731958169,103.965753680576
608,507423,1.36393757356529,103.967649666573
609,507424,1.36442259322055,103.965650705455
610,507425,1.36396151534798,103.967594634841
611,507426,1.36432042422745,103.965677676533
612,507427,1.36400228302994,103.967561564609
613,507428,1.36428048620891,103.965637306049
614,507429,1.36403645338178,103.967515866357
615,507430,1.36424383386617,103.965600617781
616,507431,1.36407587644097,103.967478805319
617,507432,1.36415972584087,103.965516476322
618,507433,1.36411193972522,103.967441508289
619,507434,1.3641229139046,103.965479887321
620,507435,1.36417708339038,103.967376612566
621,507436,1.36408273169505,103.965439841028
622,507437,1.36421401025163,103.967340144025
623,507438,1.36404631364442,103.965403495199
624,507439,1.36429707878299,103.96736193268
625,507440,1.36400613252807,103.965363452444
626,507441,1.36429085796099,103.967263987977
627,507442,1.36396971912968,103.965327102809
628,507443,1.36433116943778,103.967224067677
629,507444,1.36392953938039,103.965287060873
630,507445,1.36435933824994,103.967177618967
631,507446,1.36389311968442,103.965250717224
632,507447,1.36440802426128,103.967147909446
633,507448,1.36385289039287,103.965210587982
634,507449,1.36444478497165,103.967111309252
635,507450,1.36381617180273,103.965173832545
636,507451,1.36460644010731,103.966951435762
637,507452,1.36375121436098,103.965109043917
638,507453,1.36464527087188,103.966913144245
639,507454,1.36371439694191,103.965072464991
640,507455,1.36468182872219,103.966876931057
641,507456,1.3636742248525,103.965032413544
642,507457,1.36472215716394,103.966837030329
643,507458,1.3636378018661,103.964996087037
644,507459,1.36475871145525,103.966800808706
645,507460,1.36359763278702,103.964956020362
646,507461,1.36479904783426,103.966760906616
647,507462,1.36356185476557,103.964918721573
648,507463,1.36483559747126,103.966724683631
649,507464,1.36352103086403,103.964879629905
650,507465,1.36487593193273,103.966684788338
651,507466,1.36348459884213,103.964843295243
652,507467,1.36491270440668,103.96664820744
653,507468,1.36344443605507,103.964803240812
654,507469,1.36475419893777,103.966580814031
655,507470,1.36340777877094,103.964766528907
656,507471,1.36470337181202,103.966556285907
657,507472,1.36324692232211,103.964606137127
658,507473,1.3646773729103,103.966504049777
659,507474,1.36321012213796,103.964569574264
660,507475,1.36463861162752,103.966469574186
661,507476,1.36317839941093,103.964523015681
662,507477,1.36459464920872,103.966434230701
663,507478,1.36313353607701,103.964493174584
664,507479,1.36456434069392,103.96639132345
665,507480,1.36310309722142,103.96444534757
666,507481,1.36450930104537,103.966367816648
667,507482,1.36304735299159,103.964426276746
668,507483,1.36448854199308,103.966314246218
669,507484,1.36300718444769,103.964386221785
670,507485,1.36444754486066,103.966274891228
671,507486,1.36297072367287,103.964349922222
672,507487,1.3644051580902,103.966243574195
673,507488,1.36293055430634,103.964309865088
674,507489,1.36434562936316,103.966173393318
675,507490,1.36289384664537,103.964273169786
676,507491,1.36430897401966,103.966136684371
677,507492,1.36282878872286,103.964208224542
678,507493,1.36426879565483,103.966096637521
679,507494,1.36279196964162,103.964171701127
680,507495,1.36423236611838,103.966060297934
681,507496,1.36275182682481,103.964131620338
682,507497,1.36419218227738,103.966020251087
683,507498,1.36271537590022,103.964095310448
684,507499,1.36415576149917,103.965983907423
685,507500,1.36267523472427,103.964055228846
686,507501,1.36411557984637,103.965943862482
687,507502,1.36263877558602,103.964018924125
688,507503,1.36407915030698,103.965907525076
689,507504,1.36259863796758,103.963978833279
690,507505,1.36403896181016,103.965867464634
691,507506,1.36256217581661,103.963942533183
692,507507,1.36400214330863,103.965830899835
693,507508,1.36252204065992,103.963902447235
694,507509,1.36391798218423,103.965746811956
695,507510,1.36248533518211,103.963865735355
696,507511,1.36388130986033,103.965710122059
